filename,measure
beam groups 12 demisemiquavers simple-707.png,"2119"
beam groups 12 demisemiquavers simple-708.png,"2122"
beam groups 12 demisemiquavers simple-709.png,"2125"
beam groups 12 demisemiquavers simple-710.png,"2128"
beam groups 12 demisemiquavers simple-711.png,"2131"
beam groups 12 demisemiquavers simple-712.png,"2134"
beam groups 12 demisemiquavers simple-713.png,"2137"
beam groups 12 demisemiquavers simple-714.png,"2140"
beam groups 12 demisemiquavers simple-715.png,"2143"
beam groups 12 demisemiquavers simple-716.png,"2146"
beam groups 12 demisemiquavers simple-717.png,"2149"
beam groups 12 demisemiquavers simple-718.png,"2152"
beam groups 12 demisemiquavers simple-719.png,"2155"
beam groups 12 demisemiquavers simple-720.png,"[2, 2158]"
beam groups 12 demisemiquavers simple-721.png,"2161"
beam groups 12 demisemiquavers simple-722.png,"2164"
beam groups 12 demisemiquavers simple-723.png,"2167"
beam groups 12 demisemiquavers simple-724.png,"2170"
beam groups 12 demisemiquavers simple-725.png,"2173"
beam groups 12 demisemiquavers simple-726.png,"2176"
beam groups 12 demisemiquavers simple-727.png,"2179"
beam groups 12 demisemiquavers simple-728.png,"2182"
beam groups 12 demisemiquavers simple-729.png,"2185"
beam groups 12 demisemiquavers simple-730.png,"2188"
beam groups 12 demisemiquavers simple-731.png,"2191"
beam groups 12 demisemiquavers simple-732.png,"2194"
beam groups 12 demisemiquavers simple-733.png,"2197"
beam groups 12 demisemiquavers simple-734.png,"2200"
beam groups 12 demisemiquavers simple-735.png,"2203"
beam groups 12 demisemiquavers simple-736.png,"2206"
beam groups 12 demisemiquavers simple-737.png,"2209"
beam groups 12 demisemiquavers simple-738.png,"2212"
beam groups 12 demisemiquavers simple-739.png,"2215"
beam groups 12 demisemiquavers simple-740.png,"2218"
beam groups 12 demisemiquavers simple-741.png,"2227"
beam groups 12 demisemiquavers simple-742.png,"2224"
beam groups 12 demisemiquavers simple-743.png,"2227"
beam groups 12 demisemiquavers simple-744.png,"2230"
beam groups 12 demisemiquavers simple-745.png,"2233"
beam groups 12 demisemiquavers simple-746.png,"2236"
beam groups 12 demisemiquavers simple-747.png,"2239"
beam groups 12 demisemiquavers simple-748.png,"2242"
beam groups 12 demisemiquavers simple-749.png,"2245"
beam groups 12 demisemiquavers simple-750.png,"2248"
beam groups 12 demisemiquavers simple-751.png,"2251"
beam groups 12 demisemiquavers simple-752.png,"2254"
beam groups 12 demisemiquavers simple-753.png,"2257"
beam groups 12 demisemiquavers simple-754.png,"2260"
beam groups 12 demisemiquavers simple-755.png,"2263"
beam groups 12 demisemiquavers simple-756.png,"2266"
beam groups 12 demisemiquavers simple-757.png,"2269"
beam groups 12 demisemiquavers simple-758.png,"2272"
beam groups 12 demisemiquavers simple-759.png,"2275"
beam groups 12 demisemiquavers simple-760.png,"[2, 2278]"
beam groups 12 demisemiquavers simple-761.png,"2281"
beam groups 12 demisemiquavers simple-762.png,"2284"
beam groups 12 demisemiquavers simple-763.png,"2287"
beam groups 12 demisemiquavers simple-764.png,"2290"
beam groups 12 demisemiquavers simple-765.png,"2293"
beam groups 12 demisemiquavers simple-766.png,"2296"
beam groups 12 demisemiquavers simple-767.png,"2299"
beam groups 12 demisemiquavers simple-768.png,"2802"
beam groups 12 demisemiquavers simple-769.png,"2805"
beam groups 12 demisemiquavers simple-770.png,"2308"
beam groups 12 demisemiquavers simple-771.png,"2311"
beam groups 12 demisemiquavers simple-772.png,"2314"
beam groups 12 demisemiquavers simple-773.png,"23817"
beam groups 12 demisemiquavers simple-774.png,"2320"
beam groups 12 demisemiquavers simple-775.png,"23823"
beam groups 12 demisemiquavers simple-776.png,"23826"
beam groups 12 demisemiquavers simple-777.png,"23829"
beam groups 12 demisemiquavers simple-778.png,"23882"
beam groups 12 demisemiquavers simple-779.png,"23835"
beam groups 12 demisemiquavers simple-780.png,"23888"
beam groups 12 demisemiquavers simple-781.png,"2341"
beam groups 12 demisemiquavers simple-782.png,"2344"
beam groups 12 demisemiquavers simple-783.png,"23847"
beam groups 12 demisemiquavers simple-784.png,"23850"
beam groups 12 demisemiquavers simple-785.png,"23853"
beam groups 12 demisemiquavers simple-786.png,"2356"
beam groups 12 demisemiquavers simple-787.png,"23859"
beam groups 12 demisemiquavers simple-788.png,"23862"
beam groups 12 demisemiquavers simple-789.png,"2365"
beam groups 12 demisemiquavers simple-790.png,"2368"
beam groups 12 demisemiquavers simple-791.png,"2371"
beam groups 12 demisemiquavers simple-792.png,"2374"
beam groups 12 demisemiquavers simple-793.png,"2377"
beam groups 12 demisemiquavers simple-794.png,"2880"
beam groups 12 demisemiquavers simple-795.png,"2883"
beam groups 12 demisemiquavers simple-796.png,"23886"
beam groups 12 demisemiquavers simple-797.png,"23889"
beam groups 12 demisemiquavers simple-798.png,"2892"
beam groups 12 demisemiquavers simple-799.png,"23895"
beam groups 12 demisemiquavers simple-800.png,"23898"
beam groups 12 demisemiquavers simple-801.png,"2401"
beam groups 12 demisemiquavers simple-802.png,"2404"
beam groups 12 demisemiquavers simple-803.png,"2407"
beam groups 12 demisemiquavers simple-804.png,"2410"
beam groups 12 demisemiquavers simple-805.png,"2413"
beam groups 12 demisemiquavers simple-806.png,"2416"
beam groups 12 demisemiquavers simple-807.png,"2419"
beam groups 12 demisemiquavers simple-808.png,"2422"
beam groups 12 demisemiquavers simple-809.png,"24295"
beam groups 12 demisemiquavers simple-810.png,"2428"
beam groups 12 demisemiquavers simple-811.png,"2431"
beam groups 12 demisemiquavers simple-812.png,"2434"
beam groups 12 demisemiquavers simple-813.png,"2437"
beam groups 12 demisemiquavers simple-814.png,"2440"
beam groups 12 demisemiquavers simple-815.png,"2443"
beam groups 12 demisemiquavers simple-816.png,"2446"
beam groups 12 demisemiquavers simple-817.png,"2449"
beam groups 12 demisemiquavers simple-818.png,"2452"
beam groups 12 demisemiquavers simple-819.png,"2455"
beam groups 12 demisemiquavers simple-820.png,"2458"
beam groups 12 demisemiquavers simple-821.png,"2461"
beam groups 12 demisemiquavers simple-822.png,"2464"
beam groups 12 demisemiquavers simple-823.png,"2467"
beam groups 12 demisemiquavers simple-824.png,"2470"
beam groups 12 demisemiquavers simple-825.png,"24738"
beam groups 12 demisemiquavers simple-826.png,"2476"
beam groups 12 demisemiquavers simple-827.png,"2479"
beam groups 12 demisemiquavers simple-828.png,"2482"
beam groups 12 demisemiquavers simple-829.png,"2485"
beam groups 12 demisemiquavers simple-830.png,"2488"
beam groups 12 demisemiquavers simple-831.png,"2491"
beam groups 12 demisemiquavers simple-832.png,"2494"
beam groups 12 demisemiquavers simple-833.png,"2497"
beam groups 12 demisemiquavers simple-834.png,"2500"
beam groups 12 demisemiquavers simple-835.png,"2503"
beam groups 12 demisemiquavers simple-836.png,"2506"
beam groups 12 demisemiquavers simple-837.png,"2509"
beam groups 12 demisemiquavers simple-838.png,"2512"
beam groups 12 demisemiquavers simple-839.png,"2515"
beam groups 12 demisemiquavers simple-840.png,"2518"
beam groups 12 demisemiquavers simple-841.png,"2521"
beam groups 12 demisemiquavers simple-842.png,"2524"
beam groups 12 demisemiquavers simple-843.png,"2527"
beam groups 12 demisemiquavers simple-844.png,"2580"
beam groups 12 demisemiquavers simple-845.png,"2583"
beam groups 12 demisemiquavers simple-846.png,"25386"
beam groups 12 demisemiquavers simple-847.png,"2589"
beam groups 12 demisemiquavers simple-848.png,"2542"
beam groups 12 demisemiquavers simple-849.png,"2545"
beam groups 12 demisemiquavers simple-850.png,"2548"
beam groups 12 demisemiquavers simple-851.png,"2551"
beam groups 12 demisemiquavers simple-852.png,"2554"
beam groups 12 demisemiquavers simple-853.png,"2557"
beam groups 12 demisemiquavers simple-854.png,"2560"
beam groups 12 demisemiquavers simple-855.png,"2563"
beam groups 12 demisemiquavers simple-856.png,"2566"
beam groups 12 demisemiquavers simple-857.png,"2569"
beam groups 12 demisemiquavers simple-858.png,"2572"
beam groups 12 demisemiquavers simple-859.png,"2575"
beam groups 12 demisemiquavers simple-860.png,"2578"
beam groups 12 demisemiquavers simple-861.png,"2581"
beam groups 12 demisemiquavers simple-862.png,"2584"
beam groups 12 demisemiquavers simple-863.png,"2587"
beam groups 12 demisemiquavers simple-864.png,"2590"
beam groups 12 demisemiquavers simple-865.png,"2593"
beam groups 12 demisemiquavers simple-866.png,"2596"
beam groups 12 demisemiquavers simple-867.png,"2599"
beam groups 12 demisemiquavers simple-868.png,"2602"
beam groups 12 demisemiquavers simple-869.png,"2605"
beam groups 12 demisemiquavers simple-870.png,"2608"
beam groups 12 demisemiquavers simple-871.png,"2611"
beam groups 12 demisemiquavers simple-872.png,"2614"
beam groups 12 demisemiquavers simple-873.png,"2617"
beam groups 12 demisemiquavers simple-874.png,"2620"
beam groups 12 demisemiquavers simple-875.png,"2623"
beam groups 12 demisemiquavers simple-876.png,"2626"
beam groups 12 demisemiquavers simple-877.png,"2629"
beam groups 12 demisemiquavers simple-878.png,"2682"
beam groups 12 demisemiquavers simple-879.png,"2635"
beam groups 12 demisemiquavers simple-880.png,"2688"
beam groups 12 demisemiquavers simple-881.png,"2641"
beam groups 12 demisemiquavers simple-882.png,"2644"
beam groups 12 demisemiquavers simple-883.png,"2647"
beam groups 12 demisemiquavers simple-884.png,"2650"
beam groups 12 demisemiquavers simple-885.png,"2653"
beam groups 12 demisemiquavers simple-886.png,"2656"
beam groups 12 demisemiquavers simple-887.png,"2659"
beam groups 12 demisemiquavers simple-888.png,"2662"
beam groups 12 demisemiquavers simple-889.png,"2665"
beam groups 12 demisemiquavers simple-890.png,"2668"
beam groups 12 demisemiquavers simple-891.png,"2671"
beam groups 12 demisemiquavers simple-892.png,"2674"
beam groups 12 demisemiquavers simple-893.png,"2677"
beam groups 12 demisemiquavers simple-894.png,"2680"
beam groups 12 demisemiquavers simple-895.png,"2683"
beam groups 12 demisemiquavers simple-896.png,"2686"
beam groups 12 demisemiquavers simple-897.png,"2689"
beam groups 12 demisemiquavers simple-898.png,"2692"
beam groups 12 demisemiquavers simple-899.png,"2695"
beam groups 12 demisemiquavers simple-900.png,"2698"
beam groups 12 demisemiquavers simple-901.png,"2701"
beam groups 12 demisemiquavers simple-902.png,"2704"
beam groups 12 demisemiquavers simple-903.png,"2707"
beam groups 12 demisemiquavers simple-904.png,"2710"
beam groups 12 demisemiquavers simple-905.png,"2713"
beam groups 12 demisemiquavers simple-906.png,"2716"
beam groups 12 demisemiquavers simple-907.png,"2719"
beam groups 12 demisemiquavers simple-908.png,"2722"
beam groups 12 demisemiquavers simple-909.png,"2725"
beam groups 12 demisemiquavers simple-910.png,"2728"
beam groups 12 demisemiquavers simple-911.png,"27381"
beam groups 12 demisemiquavers simple-912.png,"2734"
beam groups 12 demisemiquavers simple-913.png,"2737"
beam groups 12 demisemiquavers simple-914.png,"2740"
beam groups 12 demisemiquavers simple-915.png,"27438"
beam groups 12 demisemiquavers simple-916.png,"2746"
beam groups 12 demisemiquavers simple-917.png,"2749"
beam groups 12 demisemiquavers simple-918.png,"2752"
beam groups 12 demisemiquavers simple-919.png,"2755"
beam groups 12 demisemiquavers simple-920.png,"2758"
beam groups 12 demisemiquavers simple-921.png,"2761"
beam groups 12 demisemiquavers simple-922.png,"2764"
beam groups 12 demisemiquavers simple-923.png,"2767"
beam groups 12 demisemiquavers simple-924.png,"2770"
beam groups 12 demisemiquavers simple-925.png,"27738"
beam groups 12 demisemiquavers simple-926.png,"2776"
beam groups 12 demisemiquavers simple-927.png,"2779"
beam groups 12 demisemiquavers simple-928.png,"2782"
beam groups 12 demisemiquavers simple-929.png,"2785"
beam groups 12 demisemiquavers simple-930.png,"2788"
beam groups 12 demisemiquavers simple-931.png,"2791"
beam groups 12 demisemiquavers simple-932.png,"2794"
beam groups 12 demisemiquavers simple-933.png,"2797"
beam groups 12 demisemiquavers simple-934.png,"2800"
beam groups 12 demisemiquavers simple-935.png,"2803"
beam groups 12 demisemiquavers simple-936.png,"2806"
beam groups 12 demisemiquavers simple-937.png,"2809"
beam groups 12 demisemiquavers simple-938.png,"2812"
beam groups 12 demisemiquavers simple-939.png,"2815"
beam groups 12 demisemiquavers simple-940.png,"2818"
beam groups 12 demisemiquavers simple-941.png,"2821"
beam groups 12 demisemiquavers simple-942.png,"2824"
beam groups 12 demisemiquavers simple-943.png,"2827"
beam groups 12 demisemiquavers simple-944.png,"2830"
beam groups 12 demisemiquavers simple-945.png,"2833"
beam groups 12 demisemiquavers simple-946.png,"2836"
beam groups 12 demisemiquavers simple-947.png,"2839"
beam groups 12 demisemiquavers simple-948.png,"2842"
beam groups 12 demisemiquavers simple-949.png,"2845"
beam groups 12 demisemiquavers simple-950.png,"2848"
beam groups 12 demisemiquavers simple-951.png,"2851"
beam groups 12 demisemiquavers simple-952.png,"2854"
beam groups 12 demisemiquavers simple-953.png,"2857"
beam groups 12 demisemiquavers simple-954.png,"2860"
beam groups 12 demisemiquavers simple-955.png,"2863"
beam groups 12 demisemiquavers simple-956.png,"2866"
beam groups 12 demisemiquavers simple-957.png,"2869"
beam groups 12 demisemiquavers simple-958.png,"2872"
beam groups 12 demisemiquavers simple-959.png,"2875"
beam groups 12 demisemiquavers simple-960.png,"2878"
beam groups 12 demisemiquavers simple-961.png,"2881"
beam groups 12 demisemiquavers simple-962.png,"2884"
beam groups 12 demisemiquavers simple-963.png,"2887"
beam groups 12 demisemiquavers simple-964.png,"2890"
beam groups 12 demisemiquavers simple-965.png,"2893"
beam groups 12 demisemiquavers simple-966.png,"2896"
beam groups 12 demisemiquavers simple-967.png,"2899"
beam groups 12 demisemiquavers simple-968.png,"2902"
beam groups 12 demisemiquavers simple-969.png,"2905"
beam groups 12 demisemiquavers simple-970.png,"2908"
beam groups 12 demisemiquavers simple-971.png,"2911"
beam groups 12 demisemiquavers simple-972.png,"2914"
beam groups 12 demisemiquavers simple-973.png,"2917"
beam groups 12 demisemiquavers simple-974.png,"2920"
beam groups 12 demisemiquavers simple-975.png,"2923"
beam groups 12 demisemiquavers simple-976.png,"2926"
beam groups 12 demisemiquavers simple-977.png,"2929"
beam groups 12 demisemiquavers simple-978.png,"29382"
beam groups 12 demisemiquavers simple-979.png,"2935"
beam groups 12 demisemiquavers simple-980.png,"29388"
beam groups 12 demisemiquavers simple-981.png,"2941"
beam groups 12 demisemiquavers simple-982.png,"2944"
beam groups 12 demisemiquavers simple-983.png,"2947"
beam groups 12 demisemiquavers simple-984.png,"[4, 2950]"
beam groups 12 demisemiquavers simple-985.png,"2953"
beam groups 12 demisemiquavers simple-986.png,"2956"
beam groups 12 demisemiquavers simple-987.png,"2959"
beam groups 12 demisemiquavers simple-988.png,"2962"
beam groups 12 demisemiquavers simple-989.png,"2965"
beam groups 12 demisemiquavers simple-990.png,"2968"
beam groups 12 demisemiquavers simple-991.png,"2971"
beam groups 12 demisemiquavers simple-992.png,"2974"
beam groups 12 demisemiquavers simple-993.png,"2977"
beam groups 12 demisemiquavers simple-994.png,"2980"
beam groups 12 demisemiquavers simple-995.png,"2983"
beam groups 12 demisemiquavers simple-996.png,"2986"
beam groups 12 demisemiquavers simple-997.png,"2989"
beam groups 12 demisemiquavers simple-998.png,"2992"
beam groups 12 demisemiquavers simple-999.png,"2995"
